LC,OWNER,Delivery Date,Fuel's Type,Qty Fuel,Jalur,BBM IDR
260112S005,AHI,1/12/2026 12:00:00 AM,Pertalite,10,Badung,100000
260112S006,AHI,1/12/2026 12:00:00 AM,Pertalite,8,Badung,80000
260113S004,AHI,1/13/2026 12:00:00 AM,Solar,10.59,TB Dalam kota,72000
260113S005,AHI,1/13/2026 12:00:00 AM,Pertalite,15,Badung,150000
260113S003,AHI,1/13/2026 12:00:00 AM,Pertalite,9.2,Badung,92000
260114S015,AHI,1/14/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260114S028,AHI,1/14/2026 12:00:00 AM,Pertalite,8.82,Tabanan,88000
260114S001,AHI,1/14/2026 12:00:00 AM,Pertalite,9,Badung,90000
260115S005,AHI,1/15/2026 12:00:00 AM,Solar,14.71,TB Dalam kota,100000
260115S002,AHI,1/15/2026 12:00:00 AM,Pertalite,12,Badung,120000
260115S004,AHI,1/15/2026 12:00:00 AM,Pertalite,14.3,Badung,143000
260116S044,AHI,1/16/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260116S009,AHI,1/16/2026 12:00:00 AM,Solar,6.62,TB Dalam kota,45000
260116S001,AHI,1/16/2026 12:00:00 AM,Pertalite,5,Tabanan,50000
260116S002,AHI,1/16/2026 12:00:00 AM,Pertalite,7.9,Badung,79000
260117X001,AHI,1/17/2026 12:00:00 AM,Solar,13.24,TB Dalam kota,90000
260117S003,AHI,1/17/2026 12:00:00 AM,Pertalite,7,Badung,70000
260117S004,AHI,1/17/2026 12:00:00 AM,Pertalite,10.1,Badung,101000
260118S013,AHI,1/18/2026 12:00:00 AM,Solar,11.32,TB Dalam kota,77000
260118S015,AHI,1/18/2026 12:00:00 AM,Pertalite,8.6,Badung,86000
260118S002,AHI,1/18/2026 12:00:00 AM,Pertalite,11.8,Badung,118000
260119S020,AHI,1/19/2026 12:00:00 AM,Pertalite,10,Badung,100000
260119S021,AHI,1/19/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260119S003,AHI,1/19/2026 12:00:00 AM,Pertalite,10,Badung,100000
260119S002,AHI,1/19/2026 12:00:00 AM,Pertalite,12,Tabanan,119000
260120S006,AHI,1/20/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260120S011,AHI,1/20/2026 12:00:00 AM,Solar,16.47,TB Dalam kota,112000
260120S003,AHI,1/20/2026 12:00:00 AM,Pertalite,8.1,Badung,81000
260121S034,AHI,1/21/2026 12:00:00 AM,Pertalite,10,Badung,100000
260121S027,AHI,1/21/2026 12:00:00 AM,Solar,11.03,TB Dalam kota,75000
260121S041,AHI,1/21/2026 12:00:00 AM,Pertalite,12,Badung,120000
260121S036,AHI,1/21/2026 12:00:00 AM,Pertalite,10.6,Badung,106000
260122S012,AHI,1/22/2026 12:00:00 AM,Solar,5.88,TB Dalam kota,40000
260122S009,AHI,1/22/2026 12:00:00 AM,Pertalite,10,Badung,100000
260122S003,AHI,1/22/2026 12:00:00 AM,Pertalite,8,Badung,80000
260123S022,AHI,1/23/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260123S013,AHI,1/23/2026 12:00:00 AM,Solar,15.44,TB Dalam kota,105000
260123S002,AHI,1/23/2026 12:00:00 AM,Pertalite,10,Badung,100000
260123S003,AHI,1/23/2026 12:00:00 AM,Pertalite,11.6,Tabanan,116000
260124S005,AHI,1/24/2026 12:00:00 AM,Solar,12.21,TB Dalam kota,83000
260124S002,AHI,1/24/2026 12:00:00 AM,Pertalite,10,Badung,100000
260124S004,AHI,1/24/2026 12:00:00 AM,Pertalite,9.6,Badung,96000
260125S044,AHI,1/25/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260125S034,AHI,1/25/2026 12:00:00 AM,Solar,8.53,TB Dalam kota,58000
260125S003,AHI,1/25/2026 12:00:00 AM,Pertalite,15,Badung,150000
260125S001,AHI,1/25/2026 12:00:00 AM,Pertalite,11.9,Badung,119000
260126S038,AHI,1/26/2026 12:00:00 AM,Pertalite,15,Badung,150000
260126S003,AHI,1/26/2026 12:00:00 AM,Solar,10.44,TB Dalam kota,71000
260126S004,AHI,1/26/2026 12:00:00 AM,Pertalite,10,Badung,100000
260126S006,AHI,1/26/2026 12:00:00 AM,Pertalite,12.6,Badung,126000
260127S042,AHI,1/27/2026 12:00:00 AM,Pertalite,10,Badung,100000
260127S041,AHI,1/27/2026 12:00:00 AM,Solar,11.03,TB Dalam kota,75000
260127S043,AHI,1/27/2026 12:00:00 AM,Pertalite,10,Badung,100000
260127S005,AHI,1/27/2026 12:00:00 AM,Pertalite,10,Badung,100000
260128S044,AHI,1/28/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260128S030,AHI,1/28/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260128S006,AHI,1/28/2026 12:00:00 AM,Pertalite,19.2,Badung,192000
260129S007,AHI,1/29/2026 12:00:00 AM,Pertalite,9.2,Denpasar,92000
260129S008,AHI,1/29/2026 12:00:00 AM,Solar,18.68,TB Dalam kota,127000
260129S009,AHI,1/29/2026 12:00:00 AM,Pertalite,10,Badung,100000
260129S042,AHI,1/29/2026 12:00:00 AM,Pertalite,13.5,Tabanan,135000
260131S004,AHI,1/30/2026 12:00:00 AM,Solar,11.03,TB Dalam kota,75000
260130S003,AHI,1/30/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260130S004,AHI,1/30/2026 12:00:00 AM,Pertalite,10.7,Badung,107000
260131S050,AHI,1/31/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260131S005,AHI,1/31/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260131S001,AHI,1/31/2026 12:00:00 AM,Pertalite,10,Badung,100000
260131S002,AHI,1/31/2026 12:00:00 AM,Pertalite,9.5,Badung,95000
260201S001,AHI,2/1/2026 12:00:00 AM,Pertalite,5,Denpasar,50000
260201S018,AHI,2/1/2026 12:00:00 AM,Solar,11.03,TB Dalam kota,75000
260201S003,AHI,2/1/2026 12:00:00 AM,Pertalite,10,Badung,100000
260201S004,AHI,2/1/2026 12:00:00 AM,Pertalite,11.3,Tabanan,113000
260202S030,AHI,2/2/2026 12:00:00 AM,Pertalite,5,Badung,50000
260202S029,AHI,2/2/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260202S003,AHI,2/2/2026 12:00:00 AM,Pertalite,15,Badung,150000
260202S031,AHI,2/2/2026 12:00:00 AM,Pertalite,14.7,Badung,147000
260203S006,AHI,2/3/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260203S001,AHI,2/3/2026 12:00:00 AM,Pertalite,10,Badung,100000
260203S029,AHI,2/3/2026 12:00:00 AM,Pertalite,11,Badung,109000
260204S229,AHI,2/4/2026 12:00:00 AM,Pertalite,15,Badung,150000
260204S168,AHI,2/4/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260204S006,AHI,2/4/2026 12:00:00 AM,Pertalite,7.8,Badung,78000
260205S157,AHI,2/5/2026 12:00:00 AM,Pertalite,10,Badung,100000
260205S159,AHI,2/5/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260205S010,AHI,2/5/2026 12:00:00 AM,Pertalite,8.7,Badung,87000
260206S155,AHI,2/6/2026 12:00:00 AM,Pertalite,10,Badung,100000
260206S150,AHI,2/6/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260206S004,AHI,2/6/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260206S027,AHI,2/6/2026 12:00:00 AM,Pertalite,10.3,Tabanan,103000
260207S037,AHI,2/7/2026 12:00:00 AM,Solar,14.71,TB Dalam kota,100000
260207S174,AHI,2/7/2026 12:00:00 AM,Pertalite,10,Badung,100000
260207S036,AHI,2/7/2026 12:00:00 AM,Pertalite,10.8,Badung,108000
260208S145,AHI,2/8/2026 12:00:00 AM,Pertalite,10,Badung,100000
260208S154,AHI,2/8/2026 12:00:00 AM,Solar,11.76,TB Dalam kota,80000
260208S026,AHI,2/8/2026 12:00:00 AM,Pertalite,7.59,Badung,76000
260208S025,AHI,2/8/2026 12:00:00 AM,Pertalite,9.83,Badung,98000
260209S083,AHI,2/9/2026 12:00:00 AM,Rechecked,7,TB Dalam kota,70000
260209S025,AHI,2/9/2026 12:00:00 AM,Pertalite,10,Badung,100000
260209S076,AHI,2/9/2026 12:00:00 AM,Pertalite,17.2,Badung,172000
260210S008,AHI,2/10/2026 12:00:00 AM,Pertalite,15,Badung,150000
260210S009,AHI,2/10/2026 12:00:00 AM,Solar,14.71,TB Dalam kota,100000
260210S006,AHI,2/10/2026 12:00:00 AM,Pertalite,10.5,Badung,104000
260210S040,AHI,2/10/2026 12:00:00 AM,Pertalite,8.2,Badung,82000
260211S225,AHI,2/11/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260211S214,AHI,2/11/2026 12:00:00 AM,Solar,14.71,TB Dalam kota,100000
260211S039,AHI,2/11/2026 12:00:00 AM,Pertalite,10,Tabanan,97000
260211S037,AHI,2/11/2026 12:00:00 AM,Pertalite,14.3,Badung,143000
260212S013,AHI,2/12/2026 12:00:00 AM,Pertalite,10,Badung,100000
260212S180,AHI,2/12/2026 12:00:00 AM,Solar,13.68,TB Dalam kota,93000
260212S040,AHI,2/12/2026 12:00:00 AM,Pertalite,10,Badung,100000
260212S039,AHI,2/12/2026 12:00:00 AM,Pertalite,7.9,Badung,79000
260213S029,AHI,2/13/2026 12:00:00 AM,Pertalite,5,Denpasar,50000
260213S081,AHI,2/13/2026 12:00:00 AM,Solar,4.41,TB Dalam kota,30000
260213S016,AHI,2/13/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260213S030,AHI,2/13/2026 12:00:00 AM,Pertalite,11,Badung,109000
260214S036,AHI,2/14/2026 12:00:00 AM,Pertalite,15,Badung,150000
260214S109,AHI,2/14/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260214S035,AHI,2/14/2026 12:00:00 AM,Pertalite,5,Badung,50000
260214S040,AHI,2/14/2026 12:00:00 AM,Pertalite,6.6,Badung,66000
260215S181,AHI,2/15/2026 12:00:00 AM,Solar,5.88,TB Dalam kota,40000
260215S027,AHI,2/15/2026 12:00:00 AM,Pertalite,5,Badung,50000
260215S017,AHI,2/15/2026 12:00:00 AM,Pertalite,9.4,Badung,94000
260216S226,AHI,2/16/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260216S180,AHI,2/16/2026 12:00:00 AM,Solar,10.29,TB Dalam kota,70000
260216S006,AHI,2/16/2026 12:00:00 AM,Pertalite,15,Badung,150000
260216S033,AHI,2/16/2026 12:00:00 AM,Pertalite,9,Badung,90000
260217S167,AHI,2/17/2026 12:00:00 AM,Pertalite,7,Denpasar,70000
260217S158,AHI,2/17/2026 12:00:00 AM,Solar,11.47,TB Dalam kota,78000
260217S020,AHI,2/17/2026 12:00:00 AM,Pertalite,7,Tabanan,70000
260217S022,AHI,2/17/2026 12:00:00 AM,Pertalite,9.9,Badung,99000
260218S021,AHI,2/18/2026 12:00:00 AM,Pertalite,6.5,Badung,65000
260218S043,AHI,2/18/2026 12:00:00 AM,Solar,8.82,TB Dalam kota,60000
260218S042,AHI,2/18/2026 12:00:00 AM,Pertalite,10,Badung,100000
260218S041,AHI,2/18/2026 12:00:00 AM,Pertalite,9.9,Badung,99000
260219S007,AHI,2/19/2026 12:00:00 AM,Pertalite,8,Badung,80000
260219S137,AHI,2/19/2026 12:00:00 AM,Solar,11.03,TB Dalam kota,75000
260219S009,AHI,2/19/2026 12:00:00 AM,Pertalite,5,Tabanan,50000
260219S028,AHI,2/19/2026 12:00:00 AM,Pertalite,7.6,Badung,76000
260220S012,AHI,2/20/2026 12:00:00 AM,Pertalite,9.5,Badung,95000
260220S085,AHI,2/20/2026 12:00:00 AM,Solar,8.09,TB Dalam kota,55000
260220S011,AHI,2/20/2026 12:00:00 AM,Pertalite,10,Badung,100000
260220S083,AHI,2/20/2026 12:00:00 AM,Pertalite,8.7,Badung,87000
260221S195,AHI,2/21/2026 12:00:00 AM,Pertalite,8.9,Denpasar,89000
260221S188,AHI,2/21/2026 12:00:00 AM,Solar,10.44,TB Dalam kota,71000
260221S026,AHI,2/21/2026 12:00:00 AM,Pertalite,8.9,Badung,89000
260222S015,AHI,2/22/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260222S031,AHI,2/22/2026 12:00:00 AM,Pertalite,10,Badung,100000
260222S149,AHI,2/22/2026 12:00:00 AM,Pertalite,9,Badung,90000
260223S170,AHI,2/23/2026 12:00:00 AM,Solar,10.29,TB Dalam kota,70000
260223S040,AHI,2/23/2026 12:00:00 AM,Pertalite,10,Badung,100000
260223S168,AHI,2/23/2026 12:00:00 AM,Pertalite,7.1,Badung,71000
260224S114,AHI,2/24/2026 12:00:00 AM,Pertalite,10,Badung,100000
260224S005,AHI,2/24/2026 12:00:00 AM,Pertalite,7,Badung,70000
260225S025,AHI,2/25/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260225S197,AHI,2/25/2026 12:00:00 AM,Solar,25,TB Dalam kota,170000
260225S013,AHI,2/25/2026 12:00:00 AM,Pertalite,8,Denpasar,80000
260225S014,AHI,2/25/2026 12:00:00 AM,Pertalite,10,Badung,100000
260226S043,AHI,2/26/2026 12:00:00 AM,Pertalite,10,Badung,100000
260226S182,AHI,2/26/2026 12:00:00 AM,Solar,8.68,TB Dalam kota,59000
260226S021,AHI,2/26/2026 12:00:00 AM,Rechecked,1.39,Badung,138000
260227S007,AHI,2/27/2026 12:00:00 AM,Pertalite,15,Denpasar,150000
260227S088,AHI,2/27/2026 12:00:00 AM,Solar,9.71,TB Dalam kota,66000
260227S038,AHI,2/27/2026 12:00:00 AM,Pertalite,10,Badung,100000
260227S006,AHI,2/27/2026 12:00:00 AM,Pertalite,12,Tabanan,120000
260228S046,AHI,2/28/2026 12:00:00 AM,Pertalite,9.6,Badung,96000
260228S009,AHI,2/28/2026 12:00:00 AM,Pertalite,15,TB Dalam kota,150000
260228S019,AHI,2/28/2026 12:00:00 AM,Pertalite,6.8,Badung,68000
260301S029,AHI,3/1/2026 12:00:00 AM,Pertalite,7.7,Badung,77000
260301S082,AHI,3/1/2026 12:00:00 AM,Pertalite,5,TB Dalam kota,50000
260301S028,AHI,3/1/2026 12:00:00 AM,Pertalite,11.5,Badung,115000
260302S010,AHI,3/2/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260302S175,AHI,3/2/2026 12:00:00 AM,Solar,20.59,TB Dalam kota,140000
260302S102,AHI,3/2/2026 12:00:00 AM,Pertalite,10,Tabanan,100000
260302S009,AHI,3/2/2026 12:00:00 AM,Pertalite,14.2,Badung,142000
260303S217,AHI,3/3/2026 12:00:00 AM,Pertalite,10,Badung,100000
260303S218,AHI,3/3/2026 12:00:00 AM,Solar,11.18,TB Dalam kota,76000
260303S028,AHI,3/3/2026 12:00:00 AM,Pertalite,7,Badung,70000
260303S027,AHI,3/3/2026 12:00:00 AM,Pertalite,10,-,100000
260304S004,AHI,3/4/2026 12:00:00 AM,Pertalite,5,Badung,50000
260304S165,AHI,3/4/2026 12:00:00 AM,Solar,8.82,TB Dalam kota,60000
260304S045,AHI,3/4/2026 12:00:00 AM,Pertalite,5,Badung,50000
260304S044,AHI,3/4/2026 12:00:00 AM,Pertalite,9.1,Badung,91000
260305S030,AHI,3/5/2026 12:00:00 AM,Pertalite,10,Badung,100000
260305S150,AHI,3/5/2026 12:00:00 AM,Solar,5.88,TB Dalam kota,40000
260305S028,AHI,3/5/2026 12:00:00 AM,Pertalite,10.1,Badung,101000
260306S040,AHI,3/6/2026 12:00:00 AM,Pertalite,10,Denpasar,100000
260306S165,AHI,3/6/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260306S038,AHI,3/6/2026 12:00:00 AM,Pertalite,15,Tabanan,150000
260306S039,AHI,3/6/2026 12:00:00 AM,Pertalite,10,Badung,102000
260307S040,AHI,3/7/2026 12:00:00 AM,Pertalite,8,Badung,80000
260307S192,AHI,3/7/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260307S041,AHI,3/7/2026 12:00:00 AM,Pertalite,12.8,Badung,128000
260307S039,AHI,3/7/2026 12:00:00 AM,Pertalite,6.1,Badung,61000
260308S048,AHI,3/8/2026 12:00:00 AM,Pertalite,5,Denpasar,50000
260308S165,AHI,3/8/2026 12:00:00 AM,Solar,14.56,TB Dalam kota,99000
260308S047,AHI,3/8/2026 12:00:00 AM,Pertalite,6,Badung,60000
260308S046,AHI,3/8/2026 12:00:00 AM,Pertalite,9.7,Badung,97000
260309S040,AHI,3/9/2026 12:00:00 AM,Pertalite,5,Badung,50000
260309S165,AHI,3/9/2026 12:00:00 AM,Solar,4.41,TB Dalam kota,30000
260309S044,AHI,3/9/2026 12:00:00 AM,Pertalite,10,Badung,100000
260309S043,AHI,3/9/2026 12:00:00 AM,Pertalite,11,Badung,110000
260310S031,AHI,3/10/2026 12:00:00 AM,Pertalite,10,Badung,100000
260310S177,AHI,3/10/2026 12:00:00 AM,Solar,7.35,TB Dalam kota,50000
260310S032,AHI,3/10/2026 12:00:00 AM,Pertalite,10,Badung,100000
260310S030,AHI,3/10/2026 12:00:00 AM,Pertalite,10,Badung,100000
260311S089,AHI,3/11/2026 12:00:00 AM,Pertalite,10,Badung,100000
260311S043,AHI,3/11/2026 12:00:00 AM,Pertalite,15,TB Dalam kota,150000
260311S140,AHI,3/11/2026 12:00:00 AM,Pertalite,13.7,Tabanan,137000
260312S021,AHI,3/12/2026 12:00:00 AM,Pertalite,10,TB Dalam kota,100000
260312S020,AHI,3/12/2026 12:00:00 AM,Pertalite,15,Badung,150000
260312S019,AHI,3/12/2026 12:00:00 AM,Pertalite,11.9,Badung,119000
260313S115,AHI,3/13/2026 12:00:00 AM,Solar,14.71,TB Dalam kota,100000
260313S041,AHI,3/13/2026 12:00:00 AM,Pertalite,10,Badung,100000
260313S004,AHI,3/13/2026 12:00:00 AM,Pertalite,15,Badung,150000
260314S124,AHI,3/14/2026 12:00:00 AM,Solar,11.76,TB Dalam kota,80000
260314S038,AHI,3/14/2026 12:00:00 AM,Pertalite,13.9,Tabanan,133000
