LC,OWNER,Delivery Date,Fuel's Type,Qty Fuel,Jalur,BBM IDR
RDO Manual,,,Rechecked,,,
RDO Manual,,7/12/2026,Rechecked,0,,0
RDO Manual,,7/12/2026,Rechecked,0,,320000
RDO Manual,,7/13/2026,Rechecked,,,
RDO Manual,,7/13/2026,Rechecked,,,
RDO Manual,,,Rechecked,,,
RDO Manual,,7/14/2026,Rechecked,0,,340000
RDO Manual,,7/14/2026,Rechecked,0,,0
,,,Rechecked,,,
RDO Manual,,7/15/2026,Rechecked,0,,0
RDO Manual,,7/15/2026,Rechecked,0,,0
,,,Rechecked,,,
RDO Manual,,7/16/2026,Rechecked,0,,0
RDO Manual,,7/16/2026,Rechecked,0,,0
RDO Manual,,7/17/2026,Rechecked,,,0
RDO Manual,,7/18/2026,Rechecked,,,0
RDO Manual,,7/18/2026,Rechecked,,,0
RDO Manual,,7/19/2026,Rechecked,,,0
RDO Manual,,7/19/2026,Rechecked,,,0
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
,,,Rechecked,,,
