LC,OWNER,Delivery Date,Fuel's Type,Qty Fuel,Jalur,BBM IDR
,,27 Jun 2026,Pertalite,32,,"Rp 324,300"
,,28 Jun 2026,,0,,Rp 0
,,29 Jun 2026,,0,,Rp 0
,,30 Jun 2026,,0,,Rp 0
,,01 Jul 2026,Dexlite,36,,"Rp 723,184"
,,01 Jul 2026,Pertalite,38,,"Rp 380,000"
,,01 Jul 2026,Dexlite,56,,"Rp 1,118,930"
,,01 Jul 2026,Pertalite,33,,"Rp 330,800"
,,02 Jul 2026,Dexlite,27,,"Rp 543,929"
,,03 Jul 2026,,0,,Rp 0
,,04 Jul 2026,Pertalite,31,,"Rp 307,100"
,,05 Jul 2026,,0,,Rp 0
