LC,OWNER,Delivery Date,Fuel's Type,Qty Fuel,Jalur,BBM IDR
260609S006,AHI,6/9/2026 12:00:00 AM,Pertalite,7,JAKARTA UTARA,70000
260610S115,AHI,6/10/2026 12:00:00 AM,Pertalite,7,JAKARTA UTARA,70000
260610S117,AHI,6/10/2026 12:00:00 AM,Solar,11.03,JAKARTA PUSAT,75000
260610S113,AHI,6/10/2026 12:00:00 AM,Solar,9.41,JAKARTA TIMUR,64000
260610S116,AHI,6/10/2026 12:00:00 AM,Pertalite,6.5,JAKARTA TIMUR,65000
260610S112,AHI,6/10/2026 12:00:00 AM,Rechecked,,JAKARTA UTARA,61000
260610S114,AHI,6/10/2026 12:00:00 AM,Rechecked,17.94,TANGERANG,122000
260610S006,AHI,6/10/2026 12:00:00 AM,Pertalite,10.7,TANGERANG,107000
260610S243,AHI,6/10/2026 12:00:00 AM,Pertalite,2.7,JAKARTA PUSAT,27000
260611S001,AHI,6/11/2026 12:00:00 AM,Pertalite,10,JAKARTA UTARA,100000
260611S019,AHI,6/11/2026 12:00:00 AM,Solar,24.41,BEKASI,166000
260611S025,AHI,6/11/2026 12:00:00 AM,Solar,6.91,JAKARTA BARAT,47000
260611S026,AHI,6/11/2026 12:00:00 AM,Rechecked,9.41,JAKARTA PUSAT,64000
260611S027,AHI,6/11/2026 12:00:00 AM,Pertalite,7,BEKASI,70000
260611S028,AHI,6/11/2026 12:00:00 AM,Pertalite,9.3,-,93000
260611S148,AHI,6/11/2026 12:00:00 AM,Rechecked,7.79,JAKARTA PUSAT,53000
260612S003,AHI,6/12/2026 12:00:00 AM,Pertalite,9.6,JAKARTA BARAT,96000
260612S009,AHI,6/12/2026 12:00:00 AM,Solar,8.24,JAKARTA UTARA,56000
260612S149,AHI,6/12/2026 12:00:00 AM,Rechecked,7.21,JAKARTA PUSAT,49000
260612S155,AHI,6/12/2026 12:00:00 AM,Solar,11.32,JAKARTA PUSAT,77000
260612S156,AHI,6/12/2026 12:00:00 AM,Rechecked,10.29,JAKARTA TIMUR,70000
260612S157,AHI,6/12/2026 12:00:00 AM,Pertalite,13.8,TANGERANG,138000
260612S158,AHI,6/12/2026 12:00:00 AM,Pertalite,8.5,JAKARTA UTARA,85000
260613S002,AHI,6/13/2026 12:00:00 AM,Pertalite,13.7,TANGERANG SELATAN,137000
260613S187,AHI,6/13/2026 12:00:00 AM,Solar,10.59,JAKARTA PUSAT,72000
260613S188,AHI,6/13/2026 12:00:00 AM,Solar,9.71,JAKARTA TIMUR,66000
260613S189,AHI,6/13/2026 12:00:00 AM,Rechecked,17.01,BEKASI,115500
260613S190,AHI,6/13/2026 12:00:00 AM,Pertalite,8.1,JAKARTA UTARA,81000
260613S191,AHI,6/13/2026 12:00:00 AM,Pertalite,15.6,TANGERANG,156000
260613S192,AHI,6/13/2026 12:00:00 AM,Rechecked,5.88,JAKARTA PUSAT,40000
260613S246,AHI,6/13/2026 12:00:00 AM,Pertalite,3,-,30000
260614S001,AHI,6/14/2026 12:00:00 AM,Pertalite,7.8,JAKARTA UTARA,78000
260614S037,AHI,6/14/2026 12:00:00 AM,Solar,3.97,JAKARTA UTARA,27000
260614S118,AHI,6/14/2026 12:00:00 AM,Solar,13.24,JAKARTA PUSAT,90000
260614S119,AHI,6/14/2026 12:00:00 AM,Rechecked,3.09,BEKASI,21000
260614S120,AHI,6/14/2026 12:00:00 AM,Pertalite,7.7,BEKASI,77000
260614S121,AHI,6/14/2026 12:00:00 AM,Pertalite,7.4,JAKARTA SELATAN,74000
260614S122,AHI,6/14/2026 12:00:00 AM,Pertalite,7,JAKARTA TIMUR,70000
260615S011,AHI,6/15/2026 12:00:00 AM,Pertalite,7,JAKARTA UTARA,70000
260615S044,AHI,6/15/2026 12:00:00 AM,Solar,9.56,JAKARTA TIMUR,65000
260615S127,AHI,6/15/2026 12:00:00 AM,Solar,9.56,JAKARTA PUSAT,65000
260615S128,AHI,6/15/2026 12:00:00 AM,Rechecked,7.79,JAKARTA UTARA,53000
260615S129,AHI,6/15/2026 12:00:00 AM,Pertalite,10.6,JAKARTA TIMUR,106000
260615S130,AHI,6/15/2026 12:00:00 AM,Pertalite,10.1,JAKARTA BARAT,101000
260616S002,AHI,6/16/2026 12:00:00 AM,Pertalite,15.25,TANGERANG,152500
260616S112,AHI,6/16/2026 12:00:00 AM,Rechecked,8.82,JAKARTA SELATAN,90000
260616S117,AHI,6/16/2026 12:00:00 AM,Solar,10.59,JAKARTA BARAT,69000
260616S119,AHI,6/16/2026 12:00:00 AM,Rechecked,15.29,JAKARTA TIMUR,104000
260616S126,AHI,6/16/2026 12:00:00 AM,Rechecked,8.7,JAKARTA PUSAT,87000
260616S135,AHI,6/16/2026 12:00:00 AM,Pertalite,8.8,JAKARTA UTARA,88000
260616S140,AHI,6/16/2026 12:00:00 AM,Pertalite,6.9,JAKARTA UTARA,69000
260616S150,AHI,6/16/2026 12:00:00 AM,Pertalite,6,JAKARTA PUSAT,60000
260617S213,AHI,6/17/2026 12:00:00 AM,Pertalite,10.4,JAKARTA UTARA,104000
260617S221,AHI,6/17/2026 12:00:00 AM,Pertalite,7.2,JAKARTA SELATAN,72000
260617S218,AHI,6/17/2026 12:00:00 AM,Pertalite,10.9,JAKARTA PUSAT,109000
260617S176,AHI,6/17/2026 12:00:00 AM,Solar,18.68,BEKASI,127000
260617S212,AHI,6/17/2026 12:00:00 AM,Rechecked,13.24,JAKARTA PUSAT,90000
260617S208,AHI,6/17/2026 12:00:00 AM,Solar,10.59,JAKARTA PUSAT,72000
260617S002,AHI,6/17/2026 12:00:00 AM,Pertalite,18,BOGOR,180000
260617S220,AHI,6/17/2026 12:00:00 AM,Pertalite,7,JAKARTA TIMUR,70000
260618S001,AHI,6/18/2026 12:00:00 AM,Pertalite,6.5,BEKASI,65000
260618S007,AHI,6/18/2026 12:00:00 AM,Solar,9.41,JAKARTA UTARA,64000
260618S089,AHI,6/18/2026 12:00:00 AM,Rechecked,14.12,JAKARTA TIMUR,96000
260618S090,AHI,6/18/2026 12:00:00 AM,Pertalite,11.3,TANGERANG,113000
260618S091,AHI,6/18/2026 12:00:00 AM,Pertalite,7,JAKARTA UTARA,70000
260618S092,AHI,6/18/2026 12:00:00 AM,Solar,14.12,JAKARTA SELATAN,96000
260618S097,AHI,6/18/2026 12:00:00 AM,Rechecked,13.24,JAKARTA PUSAT,90000
260619S005,AHI,6/19/2026 12:00:00 AM,Pertalite,16.5,TANGERANG,165000
260619S016,AHI,6/19/2026 12:00:00 AM,Solar,9.56,JAKARTA TIMUR,65000
260619S049,AHI,6/19/2026 12:00:00 AM,Pertalite,12.7,JAKARTA SELATAN,127000
260619S187,AHI,6/19/2026 12:00:00 AM,Solar,8.82,JAKARTA PUSAT,60000
260619S196,AHI,6/19/2026 12:00:00 AM,Rechecked,8.53,JAKARTA PUSAT,58000
260619S197,AHI,6/19/2026 12:00:00 AM,Pertalite,15.4,BEKASI,154000
260619S200,AHI,6/19/2026 12:00:00 AM,Rechecked,17.35,BEKASI,118000
260619S201,AHI,6/19/2026 12:00:00 AM,Rechecked,8.97,JAKARTA TIMUR,61000
260620S006,AHI,6/20/2026 12:00:00 AM,Pertalite,6,JAKARTA UTARA,60000
260620S101,AHI,6/20/2026 12:00:00 AM,Solar,19.12,DEPOK,130000
260620S103,AHI,6/20/2026 12:00:00 AM,Rechecked,,JAKARTA UTARA,0
260620S104,AHI,6/20/2026 12:00:00 AM,Rechecked,10.15,JAKARTA TIMUR,69000
260620S105,AHI,6/20/2026 12:00:00 AM,Pertalite,6.95,JAKARTA SELATAN,69500
260620S106,AHI,6/20/2026 12:00:00 AM,Pertalite,6.2,JAKARTA PUSAT,62000
260620S107,AHI,6/20/2026 12:00:00 AM,Solar,9.85,JAKARTA PUSAT,67000
260621S021,AHI,6/21/2026 12:00:00 AM,Pertalite,11.4,TANGERANG,114000
260621S019,AHI,6/21/2026 12:00:00 AM,Solar,16.62,BOGOR,113000
260621S022,AHI,6/21/2026 12:00:00 AM,Pertalite,11.55,BEKASI,115500
260621S018,AHI,6/21/2026 12:00:00 AM,Solar,8.53,JAKARTA UTARA,58000
260621S020,AHI,6/21/2026 12:00:00 AM,Rechecked,10.33,BEKASI,70251
260621S001,AHI,6/21/2026 12:00:00 AM,Pertalite,10,JAKARTA UTARA,100000
260622S009,AHI,6/22/2026 12:00:00 AM,Pertalite,12.4,JAKARTA SELATAN,124000
260622S072,AHI,6/22/2026 12:00:00 AM,Solar,13.82,JAKARTA PUSAT,94000
260622S073,AHI,6/22/2026 12:00:00 AM,Solar,12.06,JAKARTA UTARA,82000
260622S074,AHI,6/22/2026 12:00:00 AM,Rechecked,12.65,JAKARTA TIMUR,86000
260622S075,AHI,6/22/2026 12:00:00 AM,Pertalite,9.1,JAKARTA UTARA,91000
260622S076,AHI,6/22/2026 12:00:00 AM,Pertalite,5.5,JAKARTA UTARA,55000
260622S077,AHI,6/22/2026 12:00:00 AM,Rechecked,5.88,JAKARTA TIMUR,40000
260622S078,AHI,6/22/2026 12:00:00 AM,Rechecked,8.82,JAKARTA PUSAT,60000
260623S010,AHI,6/23/2026 12:00:00 AM,Pertalite,18.1,JAKARTA BARAT,181000
260623S091,AHI,6/23/2026 12:00:00 AM,Solar,8.82,JAKARTA UTARA,60000
260623S100,AHI,6/23/2026 12:00:00 AM,Solar,16.47,BOGOR,112000
260623S101,AHI,6/23/2026 12:00:00 AM,Rechecked,9.26,JAKARTA TIMUR,63000
260623S102,AHI,6/23/2026 12:00:00 AM,Pertalite,8.8,JAKARTA UTARA,88000
260623S103,AHI,6/23/2026 12:00:00 AM,Pertalite,13.45,TANGERANG,134000
260623S104,AHI,6/23/2026 12:00:00 AM,Rechecked,6.47,JAKARTA BARAT,44000
260624S017,AHI,6/24/2026 12:00:00 AM,Pertalite,18.7,TANGERANG,187000
260624S158,AHI,6/24/2026 12:00:00 AM,Rechecked,29.41,BEKASI,100000
260624S159,AHI,6/24/2026 12:00:00 AM,Solar,11.91,TANGERANG,81000
260624S160,AHI,6/24/2026 12:00:00 AM,Rechecked,9.26,JAKARTA TIMUR,63000
260624S161,AHI,6/24/2026 12:00:00 AM,Pertalite,9.5,JAKARTA TIMUR,95000
260624S162,AHI,6/24/2026 12:00:00 AM,Pertalite,8,JAKARTA UTARA,80000
260624S163,AHI,6/24/2026 12:00:00 AM,Rechecked,7.94,JAKARTA PUSAT,54000
